game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,home_score,away_score,remaining_time,elapsed_time,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:08:39,0:01:21,0:01:21,292,Bertram Derthona Basket Tortona,foul,,,,,,,,Daniel Hackett,,Luca Severini,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:08:34,0:01:26,0:01:26,294,Virtus Segafredo Bologna,miss,,,,,,,,,,Marco Belinelli,0,,,missed,,Jump Shot,17.708703132923088,22,31,20.2092,15.255099999999999,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:08:34,0:01:26,0:01:26,295,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Luca Severini,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Bruno Mascolo,2,20,26,0:08:22,0:01:38,0:01:38,296,Virtus Segafredo Bologna,foul,,,,,,,,Luca Severini,,Tornike Shengelia,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,20,26,0:08:22,0:01:38,0:01:38,298,Bertram Derthona Basket Tortona,sub,,,,,Ariel Filloy,Bruno Mascolo,,,,Ariel Filloy,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,20,26,0:08:11,0:01:49,0:01:49,300,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Riccardo Tavernelli,0,,,missed,,Jump Shot,18.836077443300134,76,67,69.8136,32.9707,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,20,26,0:08:11,0:01:49,0:01:49,301,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Ariel Filloy,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,20,26,0:08:04,0:01:56,0:01:56,302,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Jamarr Sanders,0,,,missed,,Jump Shot,26.455270646886227,74,88,67.9764,43.3048,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,20,26,0:08:04,0:01:56,0:01:56,303,Virtus Segafredo Bologna,rebound,,,,,,,,,,Niccolò Mannion,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:58,0:02:02,0:02:02,304,Virtus Segafredo Bologna,shot,,,,,,,,,,Niccolò Mannion,2,,,made,,Jump Shot,5.814647690101267,9,60,8.2674,29.526,2 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:43,0:02:17,0:02:17,305,Bertram Derthona Basket Tortona,miss,,,,Mouhammadou Jaiteh,,,,,,Riccardo Tavernelli,0,,,missed,,Jump Shot,6.630643435595075,89,41,81.7554,20.176099999999998,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Mouhammadou Jaiteh,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:43,0:02:17,0:02:17,308,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Riccardo Tavernelli,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:40,0:02:20,0:02:20,311,Virtus Segafredo Bologna,sub,,,,,Amedeo Tessitori,Mouhammadou Jaiteh,,,,Amedeo Tessitori,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Riccardo Tavernelli,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:40,0:02:20,0:02:20,313,Virtus Segafredo Bologna,sub,,,,,Isaia Cordinier,Daniel Hackett,,,,Daniel Hackett,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:40,0:02:20,0:02:20,315,Bertram Derthona Basket Tortona,sub,,,,,Chris Wright,Riccardo Tavernelli,,,,Chris Wright,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:35,0:02:25,0:02:25,317,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Chris Wright,0,,,missed,,Jump Shot,4.934600000000003,89,50,81.7554,24.605,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:35,0:02:25,0:02:25,318,Virtus Segafredo Bologna,rebound,,,,,,,,,,Amedeo Tessitori,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:29,0:02:31,0:02:31,309,Virtus Segafredo Bologna,foul,,,,,,,,Riccardo Tavernelli,,Mouhammadou Jaiteh,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,26,0:07:28,0:02:32,0:02:32,319,Virtus Segafredo Bologna,turnover,,,,,,,,,,Niccolò Mannion,,,bad pass,,Jamarr Sanders,bad pass,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,22,28,0:07:22,0:02:38,0:02:38,321,Bertram Derthona Basket Tortona,shot,Jamarr Sanders,,,,,,,,,Jalen Cannon,2,,,made,,Jump Shot,3.667977934775508,93,43,85.4298,21.1603,2 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:07:00,0:03:00,0:03:00,323,Virtus Segafredo Bologna,shot,Isaia Cordinier,,,,,,,,,Niccolò Mannion,3,,,made,,Jump Shot,24.261969705899805,30,31,27.558,15.255099999999999,3 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:06:32,0:03:28,0:03:28,325,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Ariel Filloy,0,,,missed,,Jump Shot,25.112113283632667,69,31,63.383399999999995,15.255099999999999,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:06:32,0:03:28,0:03:28,326,Virtus Segafredo Bologna,rebound,,,,,,,,,,Isaia Cordinier,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:06:20,0:03:40,0:03:40,327,Virtus Segafredo Bologna,miss,,,,,,,,,,Niccolò Mannion,0,,,missed,,Jump Shot,24.271008706891436,27,21,24.8022,10.3341,3 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:06:20,0:03:40,0:03:40,328,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Jamarr Sanders,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:06:01,0:03:59,0:03:59,329,Bertram Derthona Basket Tortona,turnover,,,,,,,,,,Chris Wright,,,lost ball,,Niccolò Mannion,lost ball,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Marco Belinelli,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:05:56,0:04:04,0:04:04,331,Bertram Derthona Basket Tortona,foul,,,,,,,,Tornike Shengelia,,Luca Severini,,,shooting foul,,,shooting foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:05:56,0:04:04,0:04:04,333,Virtus Segafredo Bologna,sub,,,,,Milos Teodosic,Marco Belinelli,,,,Marco Belinelli,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,25,28,0:05:56,0:04:04,0:04:04,335,Bertram Derthona Basket Tortona,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Time Out
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,26,28,0:05:56,0:04:04,0:04:04,338,Virtus Segafredo Bologna,free throw,,,,,,,1,,2,Tornike Shengelia,1,,,made,,Free Throw 1 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,27,28,0:05:56,0:04:04,0:04:04,339,Virtus Segafredo Bologna,free throw,Niccolò Mannion,,,,,,2,,2,Tornike Shengelia,1,,,made,,Free Throw 2 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,27,28,0:05:39,0:04:21,0:04:21,341,Virtus Segafredo Bologna,foul,,,,,,,,Chris Wright,,Amedeo Tessitori,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,27,28,0:05:27,0:04:33,0:04:33,343,Bertram Derthona Basket Tortona,turnover,,,,,,,,,,Chris Wright,,,bad pass,,,bad pass,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,29,28,0:05:05,0:04:55,0:04:55,344,Virtus Segafredo Bologna,shot,Tornike Shengelia,,,,,,,,,Amedeo Tessitori,2,,,made,,Layup,5.9353685546897585,12,48,11.0232,23.6208,2 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Luca Severini,Jalen Cannon,Ariel Filloy,2,29,28,0:04:43,0:05:17,0:05:17,346,Bertram Derthona Basket Tortona,turnover,,,,,,,,,,Chris Wright,,,bad pass,,,bad pass,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,29,28,0:04:43,0:05:17,0:05:17,347,Bertram Derthona Basket Tortona,sub,,,,,Mike Daum,Luca Severini,,,,Luca Severini,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,29,28,0:04:34,0:05:26,0:05:26,349,Virtus Segafredo Bologna,miss,,,,,,,,,,Tornike Shengelia,0,,,missed,,Jump Shot,21.63362039164966,25,75,22.965,36.9075,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,29,28,0:04:34,0:05:26,0:05:26,350,Bertram Derthona Basket Tortona,rebound,,,,,,,,,,Jalen Cannon,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jamarr Sanders,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,29,28,0:04:20,0:05:40,0:05:40,351,Bertram Derthona Basket Tortona,turnover,,,,,,,,,,Jamarr Sanders,,,lost ball,,,lost ball,,,,,,Palla persa
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,29,28,0:04:20,0:05:40,0:05:40,352,Bertram Derthona Basket Tortona,sub,,,,,Jp Macura,Jamarr Sanders,,,,Jamarr Sanders,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,32,28,0:04:05,0:05:55,0:05:55,354,Virtus Segafredo Bologna,shot,Milos Teodosic,,,,,,,,,Isaia Cordinier,3,,,made,,Jump Shot,25.849908512797484,21,94,19.290599999999998,46.2574,3 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,32,28,0:03:37,0:06:23,0:06:23,356,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Mike Daum,0,,shot clock violation,missed,,Layup,7.695561331053115,89,62,81.7554,30.510199999999998,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,35,28,0:03:22,0:06:38,0:06:38,357,Virtus Segafredo Bologna,shot,,,,,,,,,,Milos Teodosic,3,,,made,,Jump Shot,24.303527232070653,31,36,28.476599999999998,17.7156,3 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Isaia Cordinier,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,35,28,0:03:01,0:06:59,0:06:59,358,Virtus Segafredo Bologna,foul,,,,,,,,Ariel Filloy,,Isaia Cordinier,,,shooting foul,,,shooting foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Jalen Cannon,Ariel Filloy,2,35,28,0:03:00,0:07:00,0:07:00,360,Virtus Segafredo Bologna,sub,,,,,Daniel Hackett,Isaia Cordinier,,,,Daniel Hackett,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,35,28,0:03:00,0:07:00,0:07:00,362,Bertram Derthona Basket Tortona,sub,,,,,Tyler Cain,Jalen Cannon,,,,Jalen Cannon,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,35,29,0:03:00,0:07:00,0:07:00,364,Bertram Derthona Basket Tortona,free throw,,,,,,,1,,3,Ariel Filloy,1,,,made,,Free Throw 1 of 3,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,35,30,0:03:00,0:07:00,0:07:00,365,Bertram Derthona Basket Tortona,free throw,,,,,,,2,,3,Ariel Filloy,1,,,made,,Free Throw 2 of 3,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,35,31,0:03:00,0:07:00,0:07:00,366,Bertram Derthona Basket Tortona,free throw,Chris Wright,,,,,,3,,3,Ariel Filloy,1,,,made,,Free Throw 3 of 3,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:49,0:07:11,0:07:11,368,Virtus Segafredo Bologna,shot,,,,,,,,,,Milos Teodosic,2,,,made,,Driving,1.5153059922009136,6,53,5.5116,26.0813,2 punti segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:28,0:07:32,0:07:32,369,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Mike Daum,0,,,missed,,Fadeaway Jumper,6.520241661932475,93,63,85.4298,31.002299999999998,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:28,0:07:32,0:07:32,370,Virtus Segafredo Bologna,rebound,,,,,,,,,,Amedeo Tessitori,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:23,0:07:37,0:07:37,371,Bertram Derthona Basket Tortona,foul,,,,,,,,Milos Teodosic,,Jp Macura,,,personal foul,,,personal foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:10,0:07:50,0:07:50,373,Virtus Segafredo Bologna,miss,,,,,,,,,,Niccolò Mannion,0,,,missed,,Driving,7.706128377466859,14,49,12.8604,24.1129,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:10,0:07:50,0:07:50,374,Virtus Segafredo Bologna,rebound,,,,,,,,,,Amedeo Tessitori,,,,,,rebound offensive,,,,,,Rimbalzo offensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Tyler Cain,Ariel Filloy,2,37,31,0:02:10,0:07:50,0:07:50,375,Bertram Derthona Basket Tortona,foul,,,,,,,,Amedeo Tessitori,,Tyler Cain,,,shooting foul,,,shooting foul,,,,,,Fallo commesso
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Luca Severini,Ariel Filloy,2,37,31,0:02:10,0:07:50,0:07:50,377,Bertram Derthona Basket Tortona,sub,,,,,Luca Severini,Tyler Cain,,,,Luca Severini,,,,,,,,,,,,Substitution
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Luca Severini,Ariel Filloy,2,38,31,0:02:10,0:07:50,0:07:50,379,Virtus Segafredo Bologna,free throw,,,,,,,1,,2,Amedeo Tessitori,1,,,made,,Free Throw 1 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Luca Severini,Ariel Filloy,2,39,31,0:02:10,0:07:50,0:07:50,380,Virtus Segafredo Bologna,free throw,,,,,,,2,,2,Amedeo Tessitori,1,,,made,,Free Throw 2 of 2,,,,,,Tiro libero segnato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Luca Severini,Ariel Filloy,2,39,31,0:01:56,0:08:04,0:08:04,381,Bertram Derthona Basket Tortona,miss,,,,,,,,,,Ariel Filloy,0,,,missed,,Jump Shot,5.750489015727274,89,44,81.7554,21.6524,2 punti sbagliato
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Luca Severini,Ariel Filloy,2,39,31,0:01:56,0:08:04,0:08:04,382,Virtus Segafredo Bologna,rebound,,,,,,,,,,Amedeo Tessitori,,,,,,rebound defensive,,,,,,Rimbalzo difensivo
23684,2021-2022 Playoffs,2022-05-29 00:00:00,Daniel Hackett,Niccolò Mannion,Milos Teodosic,Tornike Shengelia,Amedeo Tessitori,Jp Macura,Chris Wright,Mike Daum,Luca Severini,Ariel Filloy,2,39,31,0:01:33,0:08:27,0:08:27,383,Virtus Segafredo Bologna,miss,,,,,,,,,,Tornike Shengelia,0,,,missed,,Jump Shot,8.669424828095575,13,61,11.941799999999999,30.0181,2 punti sbagliato
